ID,FirstName,LastName,Age,Alumni,MarriedToAlum,StudentOrg,Volunteer,Affiliations,EventCount,AvgGivingLast5Yrs,MajorGiftProspect,GiftCount,CapacityValue
9756756,Maci,Kerr,56,1,1,2,0,1,5,2083,0,18,37271
9774874,Kaylee,Valentine,49,1,0,0,0,1,1,349,0,27,15576
9872357,Nathaniel,Osborne,63,1,1,1,0,5,13,12869,1,165,144276
9980597,Giovanna,Mosley,56,1,0,0,0,1,0,304,0,30,18652
10001977,Beau,Oconnell,37,1,1,1,0,3,8,5281,0,54,3371
10003882,Avianna,Castillo,39,0,0,0,0,3,6,6449,0,47,17915
10015396,Alivia,Cortez,76,1,0,2,0,3,15,5519,1,158,220436
10018342,Adalyn,Bentley,35,1,1,0,0,0,0,1071,0,2,10481
10067148,Nickolas,Shepard,55,1,0,0,0,0,3,550,0,45,5618
10070111,Lea,Schmitt,45,1,0,0,0,1,0,735,0,6,40637
10110948,Keenan,Valenzuela,91,1,0,0,0,1,0,41,0,20,23250
10114355,Anya,Lee,55,1,0,1,0,1,0,1887,0,51,41858
10183777,Ruby,Clark,66,1,0,0,0,1,2,740,0,34,39569
10232839,Royal,Beck,52,1,0,2,0,1,1,190,0,27,14192
10243179,Tinsley,Stone,72,1,0,0,0,1,0,169,0,110,1752
10253493,Dana,Pineda,60,1,1,0,0,1,0,226,0,30,82613
10300310,Lennox,Ware,72,0,0,0,0,0,0,91,0,8,1975
10340816,Briana,Wilkins,79,1,0,0,0,0,0,50,0,24,31569
10365485,Leonardo,Mccoy,56,1,1,0,0,1,0,310,0,28,21692
10379188,Ignacio,Wiley,63,1,1,4,0,0,0,155,0,64,46793
10380784,Ace,Oneill,63,1,1,0,0,1,0,539,0,72,45686
10416962,Laurel,Clements,64,1,0,0,0,1,0,94,0,10,31823
10453958,Eason,Adkins,77,0,0,0,0,0,0,66,0,4,18664
10471498,Ellianna,Golden,80,0,0,0,0,0,0,129,0,6,5108
10516964,Phoenix,Montes,64,1,0,0,0,0,0,114,0,15,48070
10542041,Marcel,Pruitt,64,1,1,3,1,2,5,3639,1,98,47402
10548601,Ashley,Mathis,80,1,0,0,0,1,1,139,0,64,43442
10565313,Lilian,Ferrell,30,1,1,0,0,0,0,2063,0,10,5845
10583307,Maximus,Alexander,32,1,0,0,0,1,0,638,0,4,18806
10586616,Nicolas,Francis,59,0,0,0,0,0,0,194,0,6,17589
10630175,Juan,Jackson,70,1,0,0,0,1,0,149,0,32,31324
10639315,Jolene,Price,50,0,0,0,0,1,0,4812,0,1,14817
10714388,Mariam,Johnston,77,1,1,0,0,1,0,127,0,73,12539
10725220,Emerie,Lynch,65,1,0,0,0,3,15,9209,1,83,202923
10739375,Joyce,Henderson,65,1,0,2,0,1,1,523,0,44,42374
10756033,Ezra,Miller,53,1,0,0,0,1,0,472,0,24,17655
10783691,Javion,Cummings,67,1,0,1,0,4,4,4387,1,125,33568
10851872,Jaxton,Ritter,55,1,0,3,0,0,1,232,0,34,3225
10855284,Javon,Powers,66,1,0,1,0,0,0,244,0,27,34690
10873498,Cullen,Mack,60,1,0,2,0,0,0,776,0,3,41109
10934283,Phillip,Garza,94,0,0,0,0,0,0,159,0,3,21882
10944721,Stevie,Meyer,42,1,1,0,0,0,0,580,0,20,18345
11022806,Clarissa,Lucas,96,1,0,0,0,0,0,107,0,30,11895
11030731,Livia,Lowery,46,1,1,0,0,0,0,313,0,21,17808
11036147,Ruben,Daniel,60,0,0,0,0,0,0,313,0,2,24812
11055071,Morgan,Rogers,71,1,0,0,0,1,0,2577,0,63,38713
11081847,Paola,Newton,94,1,0,0,0,3,0,850,0,25,41090
11183377,Sawyer,Mercer,32,1,0,6,0,3,10,2206,0,12,11551
11201262,Marco,Duke,54,1,1,0,0,0,0,111,0,14,22418
11294651,Madilynn,Munoz,32,1,0,0,0,1,0,713,0,6,21018
11441167,Luciana,Mccarty,77,1,0,0,0,1,0,182,0,35,44320
11475828,Vivaan,Carter,71,1,1,2,0,3,0,2718,0,74,16276
11484084,Frederick,Ray,52,1,0,0,0,0,0,161,0,7,42907
11541022,Jayceon,Kane,74,0,0,0,0,0,0,314,0,11,2690
11544899,Kinsley,Duarte,62,1,0,1,0,7,26,5421,1,117,387068
11547679,Ford,Pruitt,82,1,0,0,0,0,0,359,0,31,32073
11566289,Leighton,Duffy,74,1,0,0,0,1,0,59,0,21,47461
11576923,Taliyah,Warren,51,1,0,0,1,3,2,9801,1,47,44286
11586127,Melody,Watkins,90,1,1,0,0,2,1,1330,0,73,35715
11643209,Nancy,Mckee,54,1,0,3,0,0,0,220,0,31,11134
11664095,Jacob,Sosa,53,1,0,0,0,1,0,4768,0,33,27364
11686802,Linda,Rivera,60,1,0,0,0,1,4,293,0,47,34879
11708609,Jon,Riddle,62,1,0,0,0,0,0,74,0,22,9989
11725396,Riya,Charles,66,0,0,0,0,0,0,132,0,1,15488
11729579,Rivka,Mitchell,42,0,0,0,0,0,0,679,0,6,6104
11744809,Laila,Chapman,62,1,0,0,0,1,0,184,0,40,49507
11759493,Martha,Cortez,79,1,0,0,0,8,15,43430,1,226,266038
11787997,Legend,Mcintosh,67,1,0,0,0,4,6,6083,1,126,30678
11803357,Eleanor,Robbins,39,1,1,0,0,2,0,1907,0,19,5102
11819146,Alec,Wagner,36,1,0,0,0,1,0,639,0,13,16948
11900530,Walter,Jefferson,81,1,0,0,0,0,0,80,0,19,4416
11916785,Abril,Cooper,61,1,1,0,0,0,0,572,0,77,42617
11932158,Aria,Ramsey,54,1,0,0,0,1,0,638,0,34,46931
11958679,Lochlan,Sexton,52,1,0,0,0,0,0,109,0,6,22127
11979262,Colby,Collins,52,1,1,0,0,0,0,1036,0,3,17351
12032826,Sarai,Keith,69,0,0,0,0,0,0,122,0,2,22615
12040779,Evelynn,Jacobs,54,1,0,1,0,1,0,136,0,20,14063
12110626,Ada,Buckley,48,1,0,3,0,0,0,298,0,11,10160
12128259,Damian,Gonzales,54,1,0,1,0,1,1,320,0,44,22936
12133094,Zayne,Sexton,57,1,1,4,0,0,0,206,0,57,41288
12144398,Ramon,Pham,50,1,1,2,0,0,2,390,0,28,5846
12175336,Josue,Meadows,64,0,0,0,0,0,0,300,0,5,44720
12176856,Edison,Stevens,37,1,1,1,0,0,0,1025,0,14,730
12192960,Coen,Richmond,61,1,0,0,0,4,0,3975,1,75,41357
12262895,Cyrus,Reid,58,1,1,0,0,1,0,123,0,10,7024
12284989,Liana,Pham,80,0,0,0,0,1,0,1715,0,50,21982
12309873,Guillermo,Mack,67,1,0,0,0,1,0,1884,0,30,29532
12348854,Raymond,Dickson,31,1,1,1,0,3,2,95680,1,21,41183
12379865,Hakeem,Jacobson,53,1,0,2,0,1,0,266,0,20,3805
12380572,Audrina,Lawrence,51,1,0,0,0,0,0,171,0,15,12821
12417325,Draven,Peck,54,1,0,0,1,3,0,5349,1,42,30475
12471594,Niko,Yates,47,1,0,0,0,1,1,220,0,29,7799
12473805,Elin,Good,73,1,0,1,0,1,0,112,0,30,11460
12475558,Ellis,Cardenas,81,1,0,1,0,2,0,696,0,58,46636
12500040,Saul,Joseph,68,1,0,0,0,2,10,1963,0,47,38795
12523260,Georgia,Sparks,69,1,0,0,0,3,1,1982,0,41,47519
12541504,Elliot,Townsend,45,1,0,0,0,1,0,1827,0,31,5722
12611148,Simon,Chambers,46,1,1,1,0,0,0,219,0,11,11250
12709458,Mathew,Clayton,68,1,0,2,0,2,0,86,0,31,47054
12749777,Rayna,Padilla,43,1,0,0,0,1,0,655,0,15,24230
12767846,Grant,Johnston,62,1,0,0,0,0,0,422,0,24,29944
12793472,Priscilla,Howell,62,1,0,0,0,2,0,3477,0,66,42396
12801589,Kameron,Klein,71,1,1,0,0,1,0,146,0,16,47248
12854492,Gideon,Nichols,35,1,1,1,0,1,0,2018,0,12,8035
12924499,Marilyn,Faulkner,72,1,0,0,0,1,4,766,0,40,388931
12949381,Curtis,Booth,65,1,0,1,0,0,0,84,0,23,25546
12978743,Darius,Barajas,62,1,0,2,0,1,0,229,0,27,49367
12991165,Zoey,Stevens,66,1,0,0,0,3,4,2326,0,70,28186
12994485,Jakob,Cooley,53,1,0,0,0,0,0,167,0,11,31288
13007280,Jaylen,Zimmerman,48,0,0,0,0,0,0,581,0,6,1280
13027262,Issac,Escobar,42,1,0,0,0,1,0,357,0,1,23580
13037077,Preston,Rios,37,1,0,0,0,0,0,431,0,44,11521
13040581,Dayana,Duran,62,1,0,0,0,0,0,82,0,23,43724
13055381,Junior,Ingram,59,1,0,2,0,0,0,129,0,4,747
13161833,Benton,Hays,40,1,0,5,0,3,0,4178,0,6,4697
13278404,Myla,Sampson,75,1,1,0,0,0,0,381,0,18,14796
13289243,Braxton,Barber,69,1,0,0,0,0,1,188,0,32,2393
13322453,Galilea,Eaton,32,1,0,1,0,0,1,1475,0,25,7831
13391066,Bridget,Mccann,59,1,1,0,0,1,0,635,0,55,35064
13425352,Harvey,Crane,62,1,0,1,0,2,0,814,0,26,39296
13439601,Angel,Owens,33,1,1,1,0,1,0,1220,0,7,11479
13511087,Leilani,Chandler,41,1,1,1,0,4,6,6875,0,35,27661
13516253,Maggie,Young,50,1,0,0,0,2,0,223,0,14,23229
13529510,Annabella,Trevino,59,0,0,0,0,0,0,121,0,2,16847
13564007,Dalary,Fitzpatrick,74,1,0,0,0,1,0,134,0,33,23978
13630697,Rocco,Calderon,85,1,0,1,0,1,0,183,0,17,23311
13654547,Penelope,Duarte,53,1,0,0,0,1,1,482,0,10,29465
13675724,Rachel,Wagner,55,1,0,0,0,0,0,196,0,22,735
13695593,Huxley,Gilbert,33,1,0,2,0,3,0,1440,0,8,20465
13712084,Memphis,Pearson,82,1,0,1,0,1,1,240,0,28,33409
13719720,Aaron,Keith,74,1,0,0,0,0,0,61,0,19,18089
13722724,Maxine,Harding,63,1,0,0,0,1,0,114,0,14,1033
13787106,Thaddeus,Mcbride,61,1,1,1,1,1,2,555,0,59,19905
13799444,Azariah,Savage,35,1,0,0,0,1,2,1900,0,8,20292
13813477,Conner,Thornton,74,1,0,1,0,1,0,350,0,20,33704
13851101,Otto,Vazquez,72,1,1,3,0,1,0,125,0,23,10709
13887569,Sergio,Ferrell,70,1,0,0,0,3,3,6573,1,102,197047
13913686,Emmitt,Huerta,77,1,0,0,0,0,0,69,0,8,7024
13941826,Janiyah,Garza,74,1,1,2,0,0,0,59,0,40,25183
13999003,Davion,Mcconnell,65,1,1,0,0,3,6,2459,0,167,47079
14011610,Estelle,Olson,54,1,1,2,0,1,0,204,0,14,24562
14030299,Alberto,Shah,60,1,1,1,0,1,0,138,0,35,28641
14050462,Allyson,Downs,60,1,0,2,0,0,0,154,0,18,40412
14094554,Ashton,Powell,68,1,0,0,0,0,0,229,0,53,13832
14107348,Daphne,Ramirez,66,1,1,0,0,1,1,1562,0,194,49120
14125056,Monroe,Mitchell,73,1,0,1,0,1,0,273,0,103,1365
14130792,Rex,Henry,69,1,0,2,0,0,1,378,0,18,41958
14141737,Maliyah,Andersen,60,1,1,2,0,0,0,194,0,35,48513
14168274,Reyansh,Zamora,72,1,1,1,0,1,0,88,0,39,39755
14221947,Maddison,Blair,64,1,0,0,0,1,1,280,0,36,48118
14266437,Martin,Berry,72,1,1,0,1,3,8,2401,0,104,38771
14347301,Raiden,Griffith,49,1,1,1,1,1,0,1980,0,49,21345
14360004,Ira,Becker,55,0,0,0,0,0,0,187,0,10,3079
14375423,Sabrina,Russell,37,1,0,0,0,0,0,311,0,4,6648
14476014,Amaya,Faulkner,60,1,0,0,0,0,0,475,0,31,25349
14538962,Lachlan,Craig,67,1,0,0,0,1,0,84,0,22,32082
14553923,Paris,Hamilton,85,1,0,0,0,0,0,308,0,38,2612
14593346,Bethany,Hubbard,97,1,0,0,0,2,3,1612,0,125,22157
14604480,Emerson,Sampson,39,1,0,1,0,2,3,555,0,15,14466
14632122,Morgan,Kerr,54,1,0,1,0,1,0,131,0,30,14536
14681823,Cassidy,Andrews,46,1,0,0,0,0,0,1359,0,3,18306
14694332,Brodie,Black,35,0,0,0,0,0,0,714,0,1,8838
14705223,Megan,Hodge,53,1,0,1,0,0,1,470,0,37,47025
14723859,Zion,Harris,56,1,1,0,0,1,1,288,0,22,33523
14727234,Kyleigh,Obrien,71,1,1,0,0,3,6,2247,0,123,42966
14757952,Lexie,Hill,64,1,0,0,0,2,1,2315,0,36,28760
14783070,Elsie,Frey,56,1,1,0,0,1,0,123,0,26,43642
14896698,Dustin,Good,62,1,0,0,0,0,0,81,0,8,42489
14903897,Kara,Galvan,69,1,0,3,0,1,0,82,0,24,29811
14919117,Jeremias,Brewer,55,1,0,1,0,1,0,187,0,32,11034
14924016,Rafael,Joyce,43,1,1,0,0,0,0,1744,0,51,2918
14942410,Donovan,Lam,50,1,1,0,0,0,0,125,0,4,16618
14964144,Everett,Rasmussen,83,1,0,3,0,1,2,101,0,22,39410
14969582,Quinton,Snow,48,1,1,2,0,3,0,16003,1,51,29690
15000923,Nicolas,Scott,36,1,0,0,0,0,0,401,0,6,22653
15103047,Rosalie,Stuart,61,1,0,0,0,1,1,608,0,71,20119
15128774,Kailee,Cherry,48,1,1,0,0,0,0,135,0,19,38594
15167418,Brentley,Higgins,44,1,0,3,0,1,0,338,0,26,5245
15189593,Amber,Lucero,55,1,0,2,0,1,0,560,0,51,22276
15212853,Daxton,Osborn,55,1,0,0,0,1,0,549,0,38,36786
15284555,Luka,Mcclain,45,1,0,1,0,0,0,261,0,19,17037
15299790,Jenna,Hooper,71,0,0,1,0,0,0,350,0,15,20092
15338992,Alfredo,Watson,64,1,0,1,0,2,1,178,0,25,20476
15455725,Damari,Tran,69,1,0,0,0,1,2,1862,0,70,41045
15550257,Kendrick,Benjamin,33,1,1,0,0,1,0,1047,0,17,13380
15556942,Addyson,Mcfarland,48,1,1,0,2,5,1,6055,0,81,25234
15560381,Mohammed,Bush,59,1,0,0,0,2,0,1749,0,116,39506
15600168,Eve,Oneal,72,1,0,5,0,1,0,3109,1,23,10580
15643992,Abram,Petersen,79,1,1,0,0,3,0,2774,1,103,27253
15688194,Markus,Valentine,45,1,0,0,0,1,1,5899,0,140,29018
15705045,Alaya,Wiggins,79,1,0,0,0,1,0,350,0,59,3408
15737852,Raquel,Porter,67,1,0,0,0,0,1,97,0,18,37501
15745343,Killian,Murray,54,0,0,0,0,1,0,101,0,8,1321
15806872,Anna,Hooper,80,1,0,0,0,2,7,2265,0,86,36949
15845834,Julianna,Hernandez,54,1,1,1,0,5,1,1133,0,54,23964
15869724,Princess,Butler,68,1,0,1,0,4,21,6096,1,84,34229
15939149,Gustavo,Vaughn,50,1,0,0,0,0,1,330,0,20,16657
15957602,Duncan,Blanchard,65,1,0,1,0,0,0,205,0,39,32099
16008732,Jaylene,Cox,73,1,0,0,0,0,1,64,0,20,32585
16010498,Alexander,Roth,66,1,1,0,0,1,0,203,0,47,44640
16060272,Edison,Tate,44,1,1,0,0,1,1,1776,0,10,23343
16096891,Aleah,Armstrong,73,1,0,1,0,1,0,72,0,23,8973
16105984,Kamryn,Kaufman,47,1,0,2,0,0,0,2079,0,27,20543
16109631,Isabella,Boyd,56,1,0,1,0,1,0,196,0,29,24090
16173293,Dustin,Riddle,62,1,0,0,0,0,0,81,0,19,45569
16199026,Alex,Ayers,48,1,0,0,0,1,0,169,0,8,2157
16286792,Princess,Werner,43,1,1,0,0,0,0,668,0,21,11642
16320335,Marvin,Dawson,75,1,0,1,0,1,0,330,0,10,28056
16341864,Abram,Edwards,50,1,1,0,0,1,2,124,0,14,33614
16368738,Brantlee,Stewart,44,1,0,0,0,0,0,374,0,12,11829
16377832,Kameron,Kramer,73,1,0,0,0,1,0,270,0,29,33317
16385465,Meadow,Yoder,72,1,0,0,0,0,0,88,0,26,27005
16386180,Ernesto,Farley,84,1,0,0,0,0,2,261,0,53,27975
16396890,Callen,Carr,87,1,0,0,0,0,0,240,0,33,42028
16421993,Ernesto,Blair,67,1,1,0,0,0,0,86,0,10,42721
16458272,Emmie,Tran,31,0,0,0,0,1,0,17862,0,7,18302
16473105,Hazel,Garrison,44,1,1,1,0,0,0,241,0,22,19997
16473474,Eugene,Gonzales,39,1,0,0,0,0,2,366,0,17,14756
16475122,Conner,Pearson,42,1,0,1,0,1,0,221,0,10,4962
16514852,Sariah,Higgins,50,1,0,0,0,0,0,114,0,14,4264
16516510,Marleigh,Patterson,60,1,1,1,0,4,16,4483,1,119,47212
16579508,Alex,Sampson,62,0,0,0,0,0,3,915,0,6,14635
16606408,Conor,Lam,59,1,1,0,0,0,0,423,0,56,39337
16655385,Keenan,Maxwell,66,1,0,0,0,1,0,81,0,27,42488
16684001,Alannah,Dunn,64,1,0,1,0,1,0,165,0,52,46692
16705413,Finnley,Montoya,55,1,0,2,0,1,0,622,0,50,24235
16751341,Shayla,Velasquez,50,1,0,0,0,2,1,5711,1,10,40827
16777950,Finley,Smith,40,1,0,0,0,2,0,16400,1,2,30191
16805727,Ally,Murillo,51,1,0,0,0,1,2,1172,0,30,40423
16825679,Virginia,Yoder,37,1,0,1,0,1,0,549,0,18,6781
16861973,Madisyn,Daniels,79,1,0,1,0,0,0,304,0,41,35008
16899166,Javier,Blanchard,93,1,0,0,0,0,0,54,0,33,2460
16905106,Henrik,Koch,62,1,0,0,0,1,0,124,0,16,4275
16945450,Kailyn,Callahan,56,1,1,0,0,1,0,227,0,8,9922
16948515,Terry,Sampson,66,1,0,0,0,0,0,113,0,28,39459
16961885,Rowan,Fisher,65,0,0,0,0,0,0,422,0,7,12324
16988024,Chelsea,Myers,88,1,0,0,0,1,0,75,0,14,30957
16996426,Joaquin,Lester,89,1,0,2,0,2,0,2046,0,79,25687
17006332,Annabella,Hendrix,58,1,0,0,0,1,0,188,0,35,15821
17032137,Niko,Sloan,79,1,0,1,0,1,4,779,0,71,28465
17042578,Aron,Saunders,62,1,0,0,0,0,0,176,0,17,44630
17087428,Anya,Thornton,42,1,0,3,0,1,2,234,0,9,19246
17103433,Josephine,Juarez,64,1,0,1,1,3,12,2887,0,117,31927
17132260,Brenda,Edwards,50,1,1,0,0,1,0,2419,0,18,9999
17168143,Louis,Bell,31,1,1,0,0,1,0,975,0,11,17719
17182560,Sylas,Mcguire,74,1,0,0,0,0,1,429,0,23,26186
17186359,Ameer,Nolan,67,1,0,0,0,0,1,308,0,12,39906
17191177,Lacey,Haas,62,1,1,0,0,1,0,113,0,38,27712
17198902,Canaan,Sawyer,44,1,1,0,0,1,0,1492,0,39,5944
17248094,Jesse,Hernandez,62,1,0,0,0,0,0,371,0,32,43847
17285407,Eric,Archer,60,1,0,0,2,1,21,776,0,47,17147
17312428,Carolina,Hammond,82,1,0,0,0,0,0,61,0,25,40637
17318720,Nikolai,Zhang,76,1,0,0,0,1,2,66,0,30,46274
17351150,Marshall,Schaefer,46,1,0,1,0,0,0,912,0,35,15455
17397384,Fernando,Barajas,52,1,0,0,1,1,0,2083,0,31,18774
17398071,Annalee,Stone,74,1,0,0,0,0,0,104,0,34,39692
17402437,Jay,Ibarra,81,1,0,0,0,1,0,231,0,56,43535
17415691,Victoria,Goodwin,74,1,1,0,0,0,0,168,0,46,46161
17436409,Nevaeh,Hays,60,1,0,1,0,0,0,159,0,17,33625
17437688,Lennox,Goodman,61,1,0,1,0,2,0,1398,0,50,25486
17453414,Braylen,Garrison,51,1,0,0,0,0,0,165,0,22,7560
17457441,Arden,Salazar,78,1,0,0,0,0,0,59,0,22,7277
17458922,Frances,Hardin,32,1,0,2,0,0,0,631,0,17,17425
17481988,Daniella,Kemp,64,1,0,0,0,1,0,433,0,31,32793
17556251,Jacqueline,Orozco,65,1,0,0,0,6,14,10452,1,93,125526
17557909,Makenzie,Wang,64,1,1,0,2,2,4,2215,0,72,30078
17581532,Saige,Santana,53,1,0,0,0,1,0,105,0,14,6835
17585104,Elisha,Gates,51,1,0,0,0,0,0,351,0,28,41204
17640218,Charlee,Shah,64,1,0,0,0,0,0,207,0,31,32687
17641157,Jazlyn,Miles,55,1,0,0,0,0,0,169,0,27,3432
17673798,Allan,Woods,49,1,1,0,0,0,2,125,0,27,22742
17674391,Veda,Lucero,57,1,1,2,1,2,4,7835,1,65,38169
17674965,Santiago,Vincent,64,1,0,0,0,0,0,105,0,8,27182
17715673,Abdiel,Gross,73,0,0,1,0,1,0,1508,0,50,23601
17747373,Langston,Hull,59,1,1,0,0,1,0,571,0,101,13343
17820185,Gauge,Meadows,42,1,0,0,0,3,2,14175,1,18,43638
17842078,Liv,Knox,63,1,0,0,0,1,0,189,0,38,37409
17851236,Clay,George,51,1,0,0,0,1,0,222,0,13,33473
17862284,Jayde,Walls,53,1,0,2,0,1,0,113,0,12,10782
17877436,Esmeralda,Price,66,1,0,0,0,1,0,111,0,17,43951
17962818,Kade,Hoffman,50,1,0,1,0,0,0,261,0,5,49254
17969200,Jana,Humphrey,76,1,0,0,0,0,0,80,0,14,30701
18017060,Giancarlo,Roy,61,0,0,0,0,0,0,95,0,6,10053
18022127,Ramona,Kerr,53,1,0,1,0,0,0,140,0,26,15245
18026289,Katalina,Guerrero,44,1,0,0,0,0,0,631,0,21,21323
18034887,Damari,Ibarra,70,0,0,0,1,1,2,1477,0,48,7486
18035828,Javion,Harrington,50,1,0,1,0,1,0,119,0,10,7724
18040259,Axl,Barnett,67,1,1,0,0,0,0,90,0,35,31217
18041347,Xander,Newman,66,1,0,1,0,1,0,79,0,17,3075
18047709,Brynn,Bell,37,1,1,0,0,1,0,1347,0,12,17189
18054365,Zoie,Aguilar,71,1,0,0,0,1,1,604,0,4,4172
18091084,Blake,Klein,44,1,1,0,0,1,0,2573,0,20,43473
18104128,Susan,Parker,72,1,1,4,0,2,7,606,0,95,34968
18134860,Hayes,David,35,1,1,1,0,2,0,2354,0,23,8209
18146688,Camryn,Rhodes,61,1,0,3,0,0,0,77,0,15,44544
18196658,Kendall,Ponce,38,1,1,0,0,0,0,1875,0,4,10855
18198718,Alessandro,Olsen,38,1,0,1,0,0,0,283,0,9,4423
18213043,Jaylah,Santiago,39,1,0,0,0,0,0,507,0,6,10488
18218350,Maxwell,Mcknight,69,1,0,1,0,0,0,154,0,31,30008
18277607,Thiago,Gray,72,1,0,1,0,1,0,154,0,31,31632
18304913,Rayden,Fleming,32,1,0,0,0,0,0,5854,0,9,16703
18348069,Madeline,Marsh,77,1,0,0,0,0,0,219,0,12,21007
18351188,Mayson,Stephens,64,1,0,0,0,0,0,125,0,16,32015
18356415,Carter,Ware,50,1,1,0,0,0,0,820,0,14,49441
18362515,Alvaro,Wade,67,1,1,0,0,1,0,478,0,89,48113
18367997,Isaac,Morrow,50,1,0,2,0,0,0,664,0,26,45010
18379822,Ty,Romero,56,1,1,1,0,0,0,657,0,47,21547
18381853,Eugene,Mayo,71,1,0,0,0,1,0,1252,0,22,34048
18384914,Evangeline,Ball,33,0,0,0,0,0,0,500,0,1,841
18437888,Ellie,Powell,59,1,1,1,0,0,1,602,0,34,44940
18444265,Kylan,Fitzgerald,59,0,0,0,0,2,0,7388,1,21,16486
18456141,Reese,Benson,65,1,0,0,0,1,0,70,0,20,41298
18481324,Isabelle,Riggs,76,0,0,0,0,0,0,325,0,6,15464
18516758,Romeo,Bray,54,1,0,0,0,0,0,823,0,43,11756
18517271,Demi,Hammond,48,1,0,0,0,0,0,923,0,33,14464
18528327,Ronald,Alvarado,62,1,1,0,0,0,0,261,0,25,35553
18559918,Dariel,Richmond,82,1,1,0,0,1,0,234,0,20,16531
18572441,Karlie,Terry,43,1,1,0,0,1,0,3137,0,52,704
18575163,Avah,Horn,38,1,1,0,0,0,0,285,0,9,24928
18585971,Nehemiah,Perry,65,1,1,0,0,1,2,1293,0,69,36211
18589551,Luna,Martin,67,1,0,0,0,0,0,99,0,11,46237
18631255,Addilynn,Solomon,57,0,0,0,0,0,2,267,0,9,2752
18633654,Brysen,Berry,49,1,0,0,0,1,1,3062,0,39,18646
18640855,Anders,Pratt,75,1,0,0,0,0,0,323,0,17,4000
18675406,Lola,Hull,32,1,0,1,0,2,0,779,0,9,22845
18684362,Caleb,Mccullough,52,1,0,0,0,1,2,367,0,15,11410
18730752,Daphne,Becker,42,1,0,0,0,1,1,491,0,9,12367
18756941,Kailani,Morrison,98,1,0,0,0,1,0,221,0,49,26207
18757374,Malachi,Baird,62,1,1,0,0,0,0,221,0,18,25299
18766247,Madalynn,Downs,83,1,0,1,0,2,3,1579,0,163,34690
18775610,Ryder,Valdez,71,0,0,0,0,0,0,143,0,14,4295
18776631,Kylan,Wise,52,1,0,2,0,1,8,483,0,60,112
18784413,Weston,Houston,50,1,0,1,0,0,0,130,0,18,8691
18812101,Rolando,Ross,72,0,0,0,0,1,7,143,0,6,3665
18830022,Cora,Estes,35,1,0,0,0,1,0,418,0,8,23739
18834935,Bailey,Cowan,49,1,0,0,0,2,5,549,0,37,11041
18840888,Ridge,Chandler,60,0,0,0,0,0,0,86,0,5,5247
18946039,Trace,Petty,68,1,0,0,0,0,3,592,0,15,9259
18959830,Amirah,Cole,63,1,0,1,0,3,1,3127,0,12,46205
18960755,Sutton,Fisher,55,1,0,2,0,0,0,160,0,33,12331
18969497,Ian,Browning,77,1,0,0,0,1,2,59,0,20,48135
18970011,Bentlee,Murillo,64,1,0,0,0,1,2,119,0,51,35344
19018665,Reece,Huerta,67,1,0,0,1,0,0,183,0,36,35948
19027265,Darrell,Reed,56,1,0,0,0,0,0,125,0,14,11212
19067197,Harleigh,Padilla,55,1,1,0,0,0,0,115,0,10,524358
19112221,Raylan,Jordan,61,1,0,0,0,0,4,2664,0,13,197116
19128174,Allan,Peck,39,1,1,4,0,3,2,7298,0,27,49759
19186746,Camron,Michael,41,0,0,0,0,0,0,731,0,6,16912
19223947,Van,Riley,69,1,0,2,0,1,0,152,0,20,38097
19239571,Alani,Jenkins,63,1,0,0,1,0,0,119,0,18,47252
19253546,Lara,Kline,38,1,1,0,1,1,0,458,0,15,22870
19282957,Raymond,Scott,55,0,0,0,0,0,0,1080,0,13,14598
19311725,Livia,Bradford,66,1,0,0,0,1,0,2493,0,19,3712
19412117,Yisroel,Rice,63,1,0,0,0,1,1,327,0,37,29696
19414122,Angelina,Kennedy,71,1,1,0,0,0,0,108,0,22,33968
19453107,Gordon,David,71,1,1,1,0,4,4,2220,0,66,29100
19473162,Milan,Carson,85,1,0,1,0,1,0,137,0,44,27919
19560490,Yareli,Vazquez,83,0,0,0,0,2,0,12070,1,1,21902
19569176,Haven,Rich,66,1,0,0,0,1,0,244,0,31,26957
19611487,Lillian,Benjamin,61,1,0,3,0,0,2,79,0,24,33054
19627361,Trent,Hester,44,1,0,1,0,0,1,277,0,8,47974
19638373,Cohen,Chan,67,1,0,0,0,1,5,219,0,40,27652
19660937,Aleena,Carter,42,1,1,0,0,0,0,1768,0,21,18618
19675552,Amari,Day,87,1,0,0,0,0,0,51,0,13,40149
19713662,Isabela,Gillespie,48,1,0,1,0,2,1,884,0,27,14804
19722478,Orion,Lynn,51,1,0,0,0,2,0,7396,1,51,49558
19751326,Rex,Grant,61,1,0,0,0,0,0,117,0,27,37450
19763027,Jayce,Reynolds,52,1,0,1,0,2,1,2191,0,57,29296
19775631,Lionel,Cardenas,42,1,0,0,0,1,0,773,0,27,5649
19778854,Zeke,Dunn,39,1,1,0,0,0,0,465,0,8,7383
19797121,Kalani,Dawson,86,1,0,0,0,2,0,1132,0,63,42423
19812095,Forrest,Howe,71,1,1,0,0,0,0,86,0,17,18676
19825160,Micah,Dudley,70,1,1,2,0,3,3,9045,1,77,58021
19900101,Myah,Mata,63,1,0,0,0,1,0,212,0,16,29320
19971672,Keith,Gentry,32,1,1,1,0,1,1,2250,0,13,35455
19972532,Amiyah,Logan,48,1,0,0,0,0,0,274,0,25,20726
